id,dep_delayed_15min
0,0.019674724366846093
1,0.04858357892743584
2,0.027741264333830316
3,0.5153533827543005
4,0.5559457532493917
5,0.06415298309211769
6,0.07371965473380507
7,0.45847506231904706
8,0.22429898319449812
9,0.2498530316609294
10,0.44920702508625654
11,0.45280554624051245
12,0.14685101327494374
13,0.13986741246833714
14,0.08710901017637813
15,0.23602289938274765
16,0.1313233352934189
17,0.27826472853593387
18,0.5267099126470468
19,0.016724032553727147
20,0.18759531739339594
21,0.07797485907394908
22,0.4314568932116042
23,0.2604509118550436
24,0.23185830675185762
25,0.41929353814937315
26,0.03126734047336178
27,0.03519093509261995
28,0.2785252392408078
29,0.17068960177296427
30,0.22702918442404613
31,0.5770172156670023
32,0.0398992996467873
33,0.3242049257856772
34,0.488395558016429
35,0.34213964906952393
36,0.18324749420914452
37,0.26830762622489984
38,0.16002233564778637
39,0.34289926555232136
40,0.1673709329779028
41,0.05725063208660242
42,0.15251941098314006
43,0.26999914816480264
44,0.1392769968111584
45,0.32252788220080164
46,0.003410893888706603
47,0.10215212173769975
48,0.5511151234110737
49,0.0758122046034602
50,0.6505113371739416
51,0.04564963118584006
52,0.25765250372237036
53,0.633972815960245
54,0.10740556257966752
55,0.1406219649274844
56,0.2639186895674573
57,0.41944605648917827
58,0.08300797700294221
59,0.3082786734795152
60,0.15219778649065033
61,0.13979443929879626
62,0.0756408465995962
63,0.22233741125784298
64,0.41003289975060214
65,0.15140831900432192
66,0.024055032200478183
67,0.06749810929739775
68,0.23409786941417413
69,0.30729551993316634
70,0.06170163323900013
71,0.35034406457855005
72,0.4189916520044418
73,0.05301125186699205
74,0.9213147227941966
75,0.31688670339302544
76,0.15729024964168048
77,0.0993207220098145
78,0.18559737973332274
79,0.21029515675518437
80,0.18531004369784057
81,0.42497700145159434
82,0.09239850924354358
83,0.09761859804793553
84,0.07700888751723435
85,0.03801541670892598
86,0.1403438642440574
87,0.2732813113601558
88,0.39328608841233453
89,0.2922408171048087
90,0.1353802621746156
91,0.06385673328092252
92,0.3722078534342058
93,0.26823540352061076
94,0.2298031397434807
95,0.08634715221832338
96,0.3267590492947074
97,0.12219266907506071
98,0.2204455739936745
99,0.5937656975620346
100,0.23943360201740657
101,0.223610472263947
102,0.08158593915139083
103,0.2547805360327607
104,0.004560242139428983
105,0.26238367541527013
106,0.4452491479938214
107,0.06519046114512175
108,0.1410007186614424
109,0.15745162665408594
110,0.11986685119289597
111,0.117002162516454
112,0.8814484798262314
113,0.029116162735807364
114,0.023768066776435667
115,0.1616452123220831
116,0.0980979825066454
117,0.6854956320519436
118,0.16024964906727873
119,0.18147612178257008
120,0.28138780909755773
121,0.20078974123218593
122,0.15446374132910165
123,0.06789370421427005
124,0.25125506478872844
125,0.03797608166835726
126,0.11304447547365247
127,0.08825130385818625
128,0.17543823251833543
129,0.7158949484072455
130,0.10585156967151528
131,0.19303707495612862
132,0.1429929209072963
133,0.3080539823035758
134,0.07743050295644707
135,0.11342072622577308
136,0.5754262598406743
137,0.25443686800861653
138,0.023443547333905163
139,0.11029784204301071
140,0.45460695859732114
141,0.5526233859630124
142,0.6917090748464428
143,0.09605596801015666
144,0.0888884197415565
145,0.09443045284780664
146,0.29837445737386625
147,0.1567912643684997
148,0.04269948399417315
149,0.4280096509905683
150,0.5814939910058821
151,0.18784588054868462
152,0.13049965156866564
153,0.04488648138743336
154,0.28146818986791583
155,0.07277964537644928
156,0.20828580602813118
157,0.12328249138366032
158,0.3678454106563229
159,0.011572651761482462
160,0.1182051922053586
161,0.7196303385836511
162,0.6999318040826872
163,0.12270492530312892
164,0.35034766475414186
165,0.06112962440870918
166,0.16061721180459415
167,0.022306865550741368
168,0.2291685833092772
169,0.4239509626692411
170,0.43476608494845026
171,0.097280146948183
172,0.0782936488907678
173,0.3182768623280889
174,0.6685286733791699
175,0.5166008562967197
176,0.21905651429811945
177,0.018409358634513383
178,0.31886444797079455
179,0.18014045581541227
180,0.06923335952951948
181,0.08799910909381548
182,0.2662730629388505
183,0.7815026771992587
184,0.2905246396701085
185,0.41272450147665385
186,0.07738720875567401
187,0.4081856227158263
188,0.38140591155224024
189,0.3703461499148089
190,0.306051824344892
191,0.5013494328643416
192,0.4593140451216565
193,0.20066233813655157
194,0.384679344128414
195,0.15678216100883016
196,0.0627578899840939
197,0.27217175394457993
198,0.6035677609509871
199,0.44956150169502584
200,0.3124026673943131
201,0.27715338279700336
202,0.24416269323324036
203,0.013843233220701506
204,0.04506393016319879
205,0.2811084295837727
206,0.429426542502107
207,0.011963957155308094
208,0.18336832074662393
209,0.15417989617405659
210,0.0792683800096653
211,0.03058147823467471
212,0.22544343490697477
213,0.2244576064071536
214,0.1010012199639044
215,0.22747316393880634
216,0.026705528152713386
217,0.24240109825292103
218,0.10649500582972192
219,0.21598914995864713
220,0.3510179242389084
221,0.3538272854473381
222,0.4821393267990967
223,0.15281147440747386
224,0.6890298958403452
225,0.09897183988898305
226,0.2575759124425884
227,0.6787069578949236
228,0.5389444135309867
229,0.6910948959625477
230,0.020023046024461
231,0.2856810688100061
232,0.11367210147852327
233,0.30908148286337644
234,0.1915187021807696
235,0.14484555713640623
236,0.009004755287952191
237,0.130112839413634
238,0.34660250514377494
239,0.12660137807192418
240,0.18515951852490176
241,0.44846885737336933
242,0.18075697178247788
243,0.08476127913838824
244,0.22181934571534379
245,0.13311750629469904
246,0.4453878343933158
247,0.23572662456365276
248,0.73726707624858
249,0.3933604356655449
250,0.14675706875817449
251,0.042338198112409804
252,0.15227474333647165
253,0.24024559199181839
254,0.39818930676245023
255,0.15847427269890418
256,0.2215887987854555
257,0.033445867576250315
258,0.1505034212676406
259,0.00677015711556663
260,0.31077971363784074
261,0.08518199767942787
262,0.3284240950878358
263,0.30869801097948774
264,0.15697320453447008
265,0.21389230855236274
266,0.49434662782785155
267,0.12723140650552953
268,0.06728325116366557
269,0.26063075854863094
270,0.06528551669818523
271,0.12019973807777279
272,0.3623217627836887
273,0.038091088876329296
274,0.36440748456173433
275,0.09688429829663638
276,0.04164196658339035
277,0.2734576938002834
278,0.13100088972262774
279,0.2791493055790273
280,0.27472229649351027
281,0.4629281953385146
282,0.19074365997498507
283,0.08105229539165422
284,0.23670783514589758
285,0.557159543082821
286,0.10237164942328258
287,0.18214571246653113
288,0.1546630607275093
289,0.03861502549472466
290,0.14945960495479127
291,0.09239090020025835
292,0.5485977337134869
293,0.21136688784323132
294,0.31783006701312716
295,0.0488003157276679
296,0.08294860951439681
297,0.20861367374744352
298,0.18481714276301428
299,0.21450247251195606
300,0.5102324294098574
301,0.22302060597300966
302,0.09898146772867242
303,0.31077613324546244
304,0.31840558940382285
305,0.23616045802388602
306,0.23821965701617348
307,0.04772926555588483
308,0.27216136410893516
309,0.07685011997292054
310,0.5784746497183882
311,0.3575185559717275
