id,dep_delayed_15min
0,0.02086646166924484
1,0.0412224584932206
2,0.03265309135422167
3,0.577540470793198
4,0.6393494665663598
5,0.07305110251511787
6,0.07964505654280692
7,0.5130576085647809
8,0.25456747414491504
9,0.23074852007022098
10,0.563148691994937
11,0.4977516694053733
12,0.16751237039784161
13,0.13391520689754813
14,0.10701408914085234
15,0.2396099161621667
16,0.17297940741615164
17,0.3646203265682953
18,0.5598172913701973
19,0.016382801345890825
20,0.2858395515430289
21,0.09047867040141452
22,0.4810619021417
23,0.27850116888701204
24,0.36696304058994833
25,0.39791929986555535
26,0.042051098384476675
27,0.046785620383401255
28,0.47664686603569406
29,0.2509932186871879
30,0.2145222567596009
31,0.5548109355382671
32,0.03744354690999811
33,0.3118972445883972
34,0.5198814486720261
35,0.35269875609920365
36,0.284097021216021
37,0.3280690864939278
38,0.18276174247397015
39,0.35416028317109943
40,0.21495575001779924
41,0.09057037412231626
42,0.21851198814923056
43,0.3515962994407722
44,0.11866996688964782
45,0.4060957824748179
46,0.008996677091689224
47,0.1115556897301933
48,0.727837640677072
49,0.11562926691131256
50,0.7000449999237688
51,0.05333044799612937
52,0.2991220697545911
53,0.6651597361304675
54,0.10876625840702939
55,0.18212415174749527
56,0.2446869851497652
57,0.5365574816032785
58,0.10780650270871713
59,0.3560477536583822
60,0.17865921726975026
61,0.20813759225949094
62,0.13395387220623362
63,0.22444567416519437
64,0.3693631312223688
65,0.1659768873625989
66,0.029940018366258096
67,0.09232889756490491
68,0.25824930542766816
69,0.3817456001148958
70,0.07428290352012114
71,0.5103880445605197
72,0.4749667026795554
73,0.07730922081849866
74,0.9037035176678031
75,0.3351989685399315
76,0.16181066841229896
77,0.10346783468128248
78,0.21150192608133586
79,0.23093090432775723
80,0.26667872967213885
81,0.4234537447268895
82,0.0738011835917326
83,0.12390450595942445
84,0.11414443968131624
85,0.04921146359450215
86,0.175548355859623
87,0.3752022370383815
88,0.46484649323869787
89,0.37353700527200406
90,0.1621623869680406
91,0.07313427579068157
92,0.4417751295604207
93,0.31397128836421173
94,0.2771843580665739
95,0.10759108090299334
96,0.2885370799650758
97,0.15360252113227485
98,0.30458896139019564
99,0.6258374213231905
100,0.2653262674975822
101,0.2730699542587279
102,0.1171294973929356
103,0.32140253184213674
104,0.004536946958265514
105,0.29479106132329497
106,0.34529108300681854
107,0.08043571104678607
108,0.18090979096846574
109,0.16151639118105163
110,0.1570432120201952
111,0.15178526137140225
112,0.8797769566938243
113,0.03901108094856228
114,0.02774751645477684
115,0.19759348414590833
116,0.1213992233722845
117,0.7184789367387676
118,0.19293569468016053
119,0.19982423787600767
120,0.4217239177763461
121,0.20149718116696277
122,0.1575300625894558
123,0.07932018785855904
124,0.2638477743619712
125,0.05226516000644593
126,0.1398664481569544
127,0.10664856062069102
128,0.17437642795096644
129,0.7071693596719248
130,0.17691269630214337
131,0.1642345994271355
132,0.14372391140592639
133,0.3832924326932019
134,0.10839746842972665
135,0.18928196618071888
136,0.5863474627509109
137,0.2443407448735667
138,0.020553787531438203
139,0.1258737067385132
140,0.45338993295211
141,0.54378749762745
142,0.6660884286003802
143,0.09368351188593162
144,0.10882306402514319
145,0.11800383333381305
146,0.3737858159086492
147,0.20096936316684183
148,0.04343469325669479
149,0.4526122999107637
150,0.6215412764972447
151,0.22335900877744339
152,0.14647309602599176
153,0.055266247150001016
154,0.342081171632172
155,0.12270655219407534
156,0.17279612900166857
157,0.15739907031202574
158,0.45332016151906684
159,0.011288591040704182
160,0.15873167815873832
161,0.7071196349180896
162,0.7676914339430595
163,0.14838651772087663
164,0.3941035902273318
165,0.062006832717680815
166,0.1383396227110634
167,0.024797270292038206
168,0.23307739362315733
169,0.39879996756957486
170,0.4110457640021705
171,0.10006093150274377
172,0.07383321016388741
173,0.3103261022634588
174,0.6900813341324195
175,0.5672897622519106
176,0.27886743072584863
177,0.016042721810529518
178,0.369311210277559
179,0.24762961830022429
180,0.07295575628810973
181,0.08844779612736764
182,0.32185316802115754
183,0.7741767875022946
184,0.29642226999616184
185,0.3797125216288761
186,0.09418938014570388
187,0.4367026318326482
188,0.4416096204189656
189,0.48043706221820753
190,0.2920722506213993
191,0.5561488854886519
192,0.4838129705442264
193,0.3630298060044695
194,0.40301789756220396
195,0.21614498769893692
196,0.095331327861112
197,0.2973098987474401
198,0.6461138872883608
199,0.4959409378834265
200,0.372671766426771
201,0.2717514291302053
202,0.3389942995443176
203,0.014502041106211255
204,0.05481006374125906
205,0.30833404572804196
206,0.5029307730561813
207,0.008728416093476606
208,0.17907206390313932
209,0.18277426950429873
210,0.05224136891270782
211,0.046555266856713705
212,0.2614408054382382
213,0.23688103636910326
214,0.11223388833846473
215,0.2668967538845287
216,0.027210598417314803
217,0.31802430597533177
218,0.08640363586749203
219,0.3091764821313309
220,0.41228489064092505
221,0.41235151221296884
222,0.48350177729779187
223,0.14146315148171684
224,0.6460529443739353
225,0.1002029388669271
226,0.32988470943244497
227,0.6727684426886078
228,0.5832750587604434
229,0.7193458568945846
230,0.02284808182930131
231,0.3305317302319149
232,0.12015001674872133
233,0.29503529546056706
234,0.20676395746143703
235,0.20015382032025827
236,0.011964783232538
237,0.16414432783359578
238,0.39172141845357816
239,0.11495597315949468
240,0.267926853506576
241,0.4985661136796873
242,0.16435218541387292
243,0.09701198305891726
244,0.29120255668849954
245,0.18310391419513491
246,0.40406980091490785
247,0.3225984576122877
248,0.8254443473876022
249,0.3661649753491809
250,0.15599354260237477
251,0.0447916321963309
252,0.1865606753471173
253,0.23667139715679883
254,0.4140722332315436
255,0.18330818612304772
256,0.16060106867045829
257,0.02874389129058099
258,0.1613486804343036
259,0.007620854500263752
260,0.3857076718939579
261,0.0989232424155752
262,0.4560495267974298
263,0.3498570659684595
264,0.201735663373254
265,0.24508031787188433
266,0.5043522475922838
267,0.1820571610885708
268,0.07797860017039844
269,0.31271244363618267
270,0.07171882219176574
271,0.13137938566109075
272,0.34492704203149294
273,0.043405898207501833
