id,dep_delayed_15min
0,0.020454378504809734
1,0.041486212906431966
2,0.03463928416242015
3,0.4420332672985726
4,0.42377108177695355
5,0.05273737866089194
6,0.06070610992708531
7,0.3753684964850783
8,0.22290630677020593
9,0.26610204470306464
10,0.5374827873579238
11,0.3845123888919876
12,0.28458796730577074
13,0.11198683097788867
14,0.08470079038416357
15,0.263626423068479
16,0.11303655954771911
17,0.3096853260338389
18,0.5108758086199806
19,0.017117987369593378
20,0.23248337190791654
21,0.12542142745337928
22,0.5622150171576358
23,0.22280984905471074
24,0.279257903705495
25,0.41756317984537933
26,0.0334261267579981
27,0.04104147154154847
28,0.33826614669496513
29,0.19390957242905735
30,0.3366263226250207
31,0.5450336482705176
32,0.07641094661722472
33,0.24913427461957632
34,0.4038238958253808
35,0.465425680959993
36,0.16401584030333882
37,0.25606981707969007
38,0.1569034598019932
39,0.3220102014539657
40,0.1583947569852433
41,0.06843780497602057
42,0.12159078946242595
43,0.3018815297693791
44,0.11122867364785659
45,0.3888053689365249
46,0.003139696465006214
47,0.17379687827727472
48,0.5633273411173383
49,0.10490489350801324
50,0.6528268822120629
51,0.029408473508397866
52,0.2167769634319526
53,0.6669413606116023
54,0.15643931212926743
55,0.18431551496154397
56,0.30061631693410235
57,0.39352885093362183
58,0.08852821633349818
59,0.35679578654252164
60,0.11040098285494347
61,0.13371402872793708
62,0.07888708844793665
63,0.22697918750414384
64,0.4184530297815579
65,0.12952581463876373
66,0.022392746012326215
67,0.06443584415354023
68,0.2694163140342444
69,0.3571029072582927
70,0.07512556254461371
71,0.5280588037343334
72,0.42761077620833904
73,0.41011558358863753
74,0.8617404246401317
75,0.3173886405163177
76,0.14770612153744717
77,0.0874853211947034
78,0.15408628274702504
79,0.2734338535190101
80,0.17681371282058964
81,0.42645817062157826
82,0.08994075932167364
83,0.10155451558754877
84,0.10649863389761048
85,0.046737076520284485
86,0.18345547343119817
87,0.26170132623105197
88,0.3960246507287256
89,0.3322419438418739
90,0.11774681300570365
91,0.07822598762917571
92,0.3682116324215637
93,0.2306260460318065
94,0.23817818138270866
95,0.09894985124020901
96,0.40885767144856805
97,0.1532865184448829
98,0.23758497789748687
99,0.47467033091326133
100,0.27432724096614874
101,0.2987354611948197
102,0.06490129512506167
103,0.2138331806508705
104,0.007350622383811828
105,0.21353426562186842
106,0.44029204764724794
107,0.06457162350783698
108,0.14534618149106043
109,0.2545318327547573
110,0.1781448635027579
111,0.11649125039917554
112,0.8717695267843806
113,0.047177806326130715
114,0.02329271601723423
115,0.13669651149825723
116,0.09611329949075262
117,0.5831620462309131
118,0.15683903610411612
119,0.22625133287833435
120,0.3445512692355181
121,0.18696208914337614
122,0.14531025543636386
123,0.05858800419240543
124,0.316849422599904
125,0.040381678620884306
126,0.1040506851078669
127,0.10370328380550446
128,0.12515289080169079
129,0.6145982107212284
130,0.13177646884697974
131,0.23360326034350257
132,0.14000963176315664
133,0.3543579711308545
134,0.05167003903332691
135,0.17757278901355816
136,0.5454679145171549
137,0.2722925477424051
138,0.020307071479996053
139,0.08160084302767305
140,0.4834065786717977
141,0.5381041813172677
142,0.3402915587782242
143,0.11697821548977638
144,0.1686081891821956
145,0.11347757307974043
146,0.42804536848222896
147,0.20651456840484264
148,0.05441478225140233
149,0.41179906647887854
150,0.5979162937520706
151,0.13006878717670856
152,0.18034208204270358
153,0.0375104495565418
154,0.19498171468349515
155,0.06960767197046619
156,0.26224755841335284
157,0.15744427128656163
158,0.4524667096464667
159,0.009822567945853714
160,0.1284472233789037
161,0.7887358262297803
162,0.5624973098561293
163,0.08961116318573523
164,0.3320619088775135
165,0.06324840632400607
166,0.19187524663466818
167,0.02313979282125856
168,0.19123754132492932
169,0.5713543018764691
170,0.47637367783012985
171,0.11371583292873841
172,0.06031921895895106
173,0.31184122516607715
174,0.7130282735383817
175,0.4713039802018551
176,0.20847081841750623
177,0.012843118565631294
178,0.36215413026237286
179,0.1626822139324373
180,0.06881434373795732
181,0.056856466605108034
182,0.3717841035786206
183,0.8622973031701672
184,0.3463794986541799
185,0.3038637546375637
186,0.08084061016701775
187,0.4175504657623417
188,0.39043584847670776
189,0.411959245815945
190,0.3546619975296246
191,0.5262331238817576
