id,dep_delayed_15min
0,0.026664011001744887
1,0.04817011140277182
2,0.03016622690914686
3,0.4980602324169721
4,0.3273117836267707
5,0.05681927884889959
6,0.05202202714123704
7,0.4962518332569279
8,0.2396802151356034
9,0.556677338593351
10,0.4527024350424206
11,0.3949323564874314
12,0.14579058656331834
13,0.0968841617091013
14,0.09828979140254876
15,0.20334373275149945
16,0.0883056876049442
17,0.28852778952082714
18,0.6100934043480964
19,0.01610724342186938
20,0.22188553777051676
21,0.09131014258511237
22,0.38996724808995226
23,0.16318321365636854
24,0.25981786505622484
25,0.3928270833445747
26,0.041174719762252676
27,0.03697011916352913
28,0.5111489160134981
29,0.24787964482267685
30,0.17409226532524244
31,0.4104423067720662
32,0.07347758067246948
33,0.30108974379595455
34,0.48886060998884706
35,0.27565811555175973
36,0.14931978753786015
37,0.32955938743862034
38,0.14461983373042542
39,0.26735195612501816
40,0.17541069606536414
41,0.0549140612627289
42,0.13879195613797618
43,0.26052967480260014
44,0.16032976989322825
45,0.3613795672465345
46,0.003424348897476222
47,0.29591885133448087
48,0.6537935943363394
49,0.10609003251607357
50,0.6651738719247704
51,0.08096580861297924
52,0.17273699194229442
53,0.6150010765255455
54,0.1488989178606329
55,0.14466129428382235
56,0.28917305656463305
57,0.4629636990011907
58,0.12479930153155062
59,0.2759489044711746
60,0.154243352345914
61,0.17637813480928988
62,0.12947801093526562
63,0.2862379240101001
64,0.4535008429387389
65,0.1430345800505141
66,0.02899339867457171
67,0.11445924415421044
68,0.3075037378351412
69,0.37964326863864567
70,0.052524469855605174
71,0.31556460262087394
72,0.32174368935988723
73,0.2790848792449226
74,0.8003993738971055
75,0.24784728267767864
76,0.11809381813933442
77,0.09131039087513432
78,0.10454689162327284
79,0.26396989445889907
80,0.16318282965145134
81,0.3806658921823035
82,0.09183512910329263
83,0.1801879505819567
84,0.16170405272266333
85,0.03914750914573698
86,0.13232549868255306
87,0.31872613938913635
88,0.35024509410867916
89,0.3339315377670446
90,0.16176778523607707
91,0.05768849380566502
92,0.3783192841888866
93,0.2329805662172146
94,0.24336713003819235
95,0.10409468828578278
96,0.5363542568416046
97,0.16525121309841975
98,0.22139682626365065
99,0.5871539321891115
100,0.2626822703267497
101,0.20876450871646676
102,0.12439426023685231
103,0.3757093858891394
104,0.003917541027333393
105,0.1607206493968913
106,0.34665277733519495
107,0.05556860155632421
108,0.18599566586646535
109,0.2996440995988407
110,0.16054998119271566
111,0.1217989859368344
112,0.8329439014305338
113,0.08230171411918956
114,0.022394933267378042
115,0.10930889623095093
116,0.17793973703713292
117,0.5059610690938221
118,0.12394675812424426
119,0.38340804695776487
120,0.4394726089934083
121,0.23104767047252428
122,0.13629156961746508
123,0.08435357897062103
124,0.27768607497325376
125,0.058243037633772
126,0.09813625729674931
127,0.06360966668613004
128,0.1219089477955479
129,0.6663518956791252
130,0.14844416981816258
131,0.15108317589974493
132,0.11604022167100525
133,0.3513438184987661
134,0.09068218862708088
135,0.12353011773545935
136,0.45559609099209025
137,0.27350625613885254
138,0.020649948726516418
139,0.09381337636292653
140,0.5184369500578314
141,0.41672422688983923
142,0.4978166907279726
143,0.1197106375207684
144,0.10694715995150662
145,0.11833254266996787
146,0.3744796912875956
147,0.20197092212965775
148,0.05488666046980661
149,0.4390684772215076
150,0.61530053473713
151,0.12764947828665962
152,0.11646502594228678
153,0.057553590496401554
154,0.23768561199476462
155,0.09718223507145408
156,0.14705232942123558
157,0.15209119671276614
158,0.3763766008940934
159,0.02328080931826483
160,0.15728954401758338
161,0.43934173772381707
162,0.8302102618342699
163,0.12781933114164173
164,0.3235731640326185
165,0.059889692378042036
166,0.1965761096865009
167,0.028502554310728196
168,0.16354042320037865
169,0.27698285528530675
170,0.447611601741829
171,0.1316420384122996
172,0.09098728239471392
173,0.2650873561520045
174,0.6638985389271664
175,0.38940001116704176
176,0.280830611815293
177,0.015067448395116267
178,0.39834412089591825
179,0.21431658860869918
180,0.06200348441712359
181,0.09434787226894985
182,0.18342546001108642
183,0.8274178810303007
184,0.24847675672499384
185,0.3263569107695398
