id,dep_delayed_15min
0,0.026171128853508432
1,0.04750726325602128
2,0.03485811361638387
3,0.47016354361778423
4,0.39509303965624015
5,0.0849541510658337
6,0.09229784430466122
7,0.3988952689759782
8,0.335552559428443
9,0.2895341864400144
10,0.5035439184321984
11,0.42705325855876924
12,0.2305224075297341
13,0.14031390343092154
14,0.09905094756254236
15,0.26308378336138105
16,0.12642417553350876
17,0.37218871892814703
18,0.5371903848771684
19,0.02466086216477794
20,0.24376677664271038
21,0.11999310012542327
22,0.4875609687452458
23,0.26410886411879897
24,0.2639570346496722
25,0.3580472404474562
26,0.044251656821438334
27,0.05222545882282595
28,0.33850436249518867
29,0.24106721982169768
30,0.3467127280896521
31,0.6170185177318831
32,0.08627956314746282
33,0.24632698524082638
34,0.47226868328957416
35,0.47804558982324324
36,0.20037409790443678
37,0.24991581236850136
38,0.1775290395854516
39,0.3696573635183111
40,0.17893957977127753
41,0.07694247034168869
42,0.11984867585763294
43,0.43423754155767746
44,0.13095210308578087
45,0.3792566971170233
46,0.006256900248918859
47,0.20198755408572328
48,0.631476627074009
49,0.09248134798839648
50,0.6753627468495431
51,0.04073036138153348
52,0.23073926199548714
53,0.5413541429264713
54,0.21515461732652455
55,0.1632872805084477
56,0.30088831807406097
57,0.5002786316551298
58,0.11516664450122416
59,0.4129954344293654
60,0.15999266162710382
61,0.1322258078727181
62,0.11125639469478311
63,0.22750029872304578
64,0.3757371220649793
65,0.14074012013770396
66,0.03280110659857871
67,0.08048635054390013
68,0.336873022154196
69,0.306009436815625
70,0.07216732056665227
71,0.549725084565578
72,0.4379584356457866
73,0.3998998814069965
74,0.8771033537376717
75,0.3405964452880311
76,0.1267659193148863
77,0.09405739452242085
78,0.15414467460289077
79,0.23595552890292204
80,0.22497813169979486
81,0.3824638635880705
82,0.09538324982705865
83,0.1327730354594806
84,0.13089024077435651
85,0.038364058194270044
86,0.17780870590647188
87,0.3312417065501578
88,0.42736774986931614
89,0.34043117434167836
90,0.14996569207127414
91,0.1279576797120303
92,0.44200020808308427
93,0.2581173776159405
94,0.2805293402021293
95,0.1182326766283513
96,0.3312974872022661
97,0.19344037632650612
98,0.2081126299624364
99,0.5461713426128693
100,0.27691270209269947
101,0.2735202395339076
102,0.11283474141490918
103,0.2480287449488909
104,0.007745494807146593
105,0.228251635460589
106,0.3831010732251152
107,0.09176589281263367
108,0.18561989822252886
109,0.24457723527088238
110,0.20573557791398736
111,0.14747209812749115
112,0.8603535189591299
113,0.04649420920743143
114,0.019490715241328727
115,0.18050446184687607
116,0.08146697617900349
117,0.5305836194675485
118,0.17678329298482237
119,0.1600076166440007
120,0.41502725944971497
121,0.20999828733176457
122,0.1606717180812825
123,0.07124456380198832
124,0.2954914415918054
125,0.04694573143507191
126,0.09835830347680476
127,0.0960231898310476
128,0.13969675761010003
129,0.6511297289488359
130,0.18587143725631733
131,0.1412441759539915
132,0.10989132792603108
133,0.3590087449605681
134,0.07382958213619542
135,0.2005295735747893
136,0.5931243382667177
137,0.3149347329138308
138,0.024798968667134064
139,0.11013487512851945
140,0.5548312148168881
